53.1810256826333, -6.800030552670627
52.837004247032645, -6.9248278608815825
53.99648633794668, -7.3588733287652675
52.834027292689065, -8.98063019156503
52.709871313291046, -8.879855614381135
52.13738442923667, -8.64251411480087
51.71661695252976, -9.110453015106842
52.34942289728773, -8.677300368624028
51.90112214653349, -8.479315892248305
54.948544039285025, -7.731461820661732
54.65982538413623, -8.087919444177928
55.07805874718518, -8.288249251244158
53.34395123362545, -6.361855983230941
53.324288179692786, -6.395179267904906
53.295985503727955, -6.1427639912230365
53.345271143333214, -6.24918420652698
53.286535889790045, -6.369048052592392
53.289911137456826, -6.243252813952238
53.512078826161655, -8.854394629127595
53.27171216796929, -9.056571729306377
53.198406808642325, -8.565996267998406
52.05826875539694, -9.510058568836731
52.28074413947276, -9.702810699355569
53.399320286278616, -6.666429691146089
52.65099984306921, -7.250917761018658
53.03510312384712, -7.299301852778701
54.262790265842845, -7.699332431284403
52.660967604430176, -8.632043476351953
53.7314397999435, -7.8004285369202995
53.715413309487076, -6.34787292159155
54.0012472988, -6.406972813421003
54.115081873368716, -9.159164182654361
53.854800510090875, -9.303468013530898
53.65271287291414, -6.688508798341505
54.12200898782437, -6.735755813330381
53.395332860005404, -6.263759337170867
53.38584362009159, -6.37552019115617
53.39444868412067, -6.206870621831005
53.35708349978166, -6.264677652540022
53.38852579743558, -6.300282921835314
53.45748737734077, -6.220638421784101
53.27490571861788, -7.493102983282091
53.62787546231947, -8.18885833699769
54.27353976578302, -8.475299505832078
52.86503933703857, -8.197391098926216
52.677451629511744, -7.81232225304261
52.348185911954005, -7.411072407262582
52.35408800184058, -7.696300653280198
52.47539374258616, -8.162246345806995
52.375622284179194, -7.923453983945515
52.258064710776985, -7.104304630053223
52.09290275123856, -7.621380638130446
53.43350123802654, -7.93954478714256
53.52409328526627, -7.3412060830967185
52.67511584843194, -6.295513891682148
52.336222603784186, -6.458730607271335
52.79774901397072, -6.157052406932282
53.205647150174656, -6.1062538833336
